no,username,balance
68839,py-a127f9d,2605.06
68840,py-551139f,4686.24
68841,py-a521137,556.75
68842,py-42cbaec,5914.15
68843,py-0babfe8,7844.31
68844,py-c86d37e,1470.06
68845,py-84a30ec,1557.21
68846,py-cd492e1,4385.09
68847,py-27fc0c9,8927.44
68848,py-190fd02,7526.83
68849,py-0672911,9276.00
68850,py-9aca528,7894.43
68851,py-35edba6,5844.16
68852,py-f61fe5a,6596.27
68853,py-c44d6d3,1787.31
68854,py-8e40e4f,9786.02
68855,py-0c3b9c2,2865.06
68856,py-8d96c20,2472.95
68857,py-77fba4b,4155.08
68858,py-efcf3d2,6678.52
68859,py-589ed0f,4735.35
68860,py-c477f70,8693.96
68861,py-d4d1a46,3946.72
68862,py-4047a33,5358.31
68863,py-1fa9024,7613.85
68864,py-9687c2c,9156.61
68865,py-5918a5a,5714.39
68866,py-682d409,7210.94
68867,py-a241000,977.27
68868,py-cb38ebc,8087.93
68869,py-3f894ab,5520.56
68870,py-11eb456,200.18
68871,py-2bad3b2,1341.66
68872,py-0b3a86a,1685.97
68873,py-6ac2722,6967.89
68874,py-be0f7bc,3653.06
68875,py-6a433f6,6774.54
68876,py-2f4e195,1772.66
68877,py-6b2faea,808.27
68878,py-dfd9daa,7883.62
68879,py-620c94c,3195.72
68880,py-80b2c81,3790.76
68881,py-cef48e5,3878.41
68882,py-3c8f59e,8594.92
68883,py-0b41d2a,8755.71
68884,py-e96b278,353.16
68885,py-acc3424,5207.86
68886,py-38a4a43,6840.52
68887,py-d0b6deb,6827.18
68888,py-ee0e40f,852.12
68889,py-e9d5922,2346.87
68890,py-d073b0e,3814.33
68891,py-6ab40c8,8868.91
68892,py-876a8cc,2001.45
68893,py-7e14789,673.33
68894,py-e5d5091,8667.21
68895,py-21c4d74,6305.90
68896,py-c152935,378.83
68897,py-20b4667,3503.19
68898,py-f35d2eb,846.11
68899,py-e2ccb62,299.14
68900,py-9f96f0c,2561.99
68901,py-7dccb5c,2311.74
68902,py-e533200,4581.38
68903,py-2c0dc74,8693.32
68904,py-832cb58,9288.53
68905,py-e7eb5f9,7871.58
68906,py-7686068,3036.65
68907,py-a9ab073,270.34
68908,py-2c50841,9048.64
68909,py-cb4e7af,8157.50
68910,py-b203ed7,6834.33
68911,py-f799b90,1570.56
68912,py-9b78e84,4205.85
68913,py-75b40a1,1314.69
68914,py-5b299e0,4498.72
68915,py-65627cc,9160.07
68916,py-d89b833,5342.36
68917,py-df1c6cf,8933.13
68918,py-2f6c936,2970.21
68919,py-e17890a,6287.55
68920,py-b60a488,7829.78
68921,py-ac3ca4d,5291.65
68922,py-a01aacb,4012.82
68923,py-e177f2a,3561.11
68924,py-8e4879a,4518.95
68925,py-30607b4,4046.17
68926,py-491b14c,4197.10
68927,py-d052adb,6922.99
68928,py-a98b3fa,9411.38
68929,py-06bb597,8047.23
68930,py-70cc724,2922.20
68931,py-ce06a5b,3508.26
68932,py-eba439a,8036.06
68933,py-9b6e897,5491.44
68934,py-15c5bf4,9326.48
68935,py-384d7f2,4048.11
68936,py-4b30f2f,8973.21
68937,py-fb9d83e,9348.55
68938,py-ca66b4e,4741.17
68939,py-a5bff26,651.68
68940,py-83aa3f1,7876.28
68941,py-8e65b27,498.65
68942,py-e52bcc2,3658.22
68943,py-8b836b9,8730.64
68944,py-479191c,8078.09
68945,py-3c767df,6195.52
68946,py-d724408,6315.01
68947,py-7598f0a,9373.93
68948,py-b0125f1,8972.98
68949,py-041075b,7511.97
68950,py-ace4cd2,7182.29
68951,py-fe70fa5,9100.78
68952,py-fdf3eb6,3531.43
68953,py-31de30c,9648.65
68954,py-9deebb3,6350.71
68955,py-4376f1b,2067.76
68956,py-386d29c,2734.44
68957,py-9295222,5677.65
68958,py-a80c8df,998.32
68959,py-9ce67bf,8483.35
68960,py-43bf78f,9515.35
68961,py-8aeb90a,5952.20
68962,py-c63fc4c,792.22
68963,py-33692f9,5535.85
68964,py-1d851a9,1756.22
68965,py-04fe3a8,6709.72
68966,py-3ccf50b,6013.04
68967,py-cd3b315,1222.23
68968,py-8d0d2b5,3386.67
68969,py-df5847b,8420.44
68970,py-c911427,1731.82
68971,py-1757185,1235.79
68972,py-c6160b0,5859.46
68973,py-026ad0c,2542.45
68974,py-3a04b47,648.51
68975,py-d8c5111,6823.74
68976,py-a79f8d9,7702.92
68977,py-654a15a,6940.65
68978,py-dd3ccbe,377.68
68979,py-334180b,3060.58
68980,py-051e0ef,8293.73
68981,py-85fb099,1406.62
68982,py-39cbe40,3348.28
68983,py-bbbbcf9,6175.33
68984,py-72ef199,8137.91
68985,py-beab878,2122.48
68986,py-fa4e665,9649.05
68987,py-d4fa68c,9345.92
68988,py-66c6f6a,2071.03
68989,py-d25ae38,2124.24
68990,py-cfa6973,8696.68
68991,py-e1a8df8,600.17
68992,py-0fb813a,8281.13
68993,py-29f51f4,118.01
68994,py-da72696,1823.91
68995,py-eaf1a66,9021.12
68996,py-2986c60,633.22
68997,py-36a422c,4806.09
68998,py-23292e4,3548.98
68999,py-223d172,1736.91
69000,py-b6468d2,8567.93
69001,py-d2d786a,5965.08
69002,py-2aee7f4,889.60
69003,py-c74573a,7500.15
69004,py-cf2d8d4,2930.85
69005,py-a5db12b,2406.78
69006,py-3fdecb7,8428.75
69007,py-3cf3794,1441.71
69008,py-628be1a,7399.25
69009,py-1294743,4374.46
69010,py-d03a647,5582.02
69011,py-1921189,4677.78
69012,py-26a9aed,4250.72
69013,py-c1f818c,7540.46
69014,py-2bae64c,4560.64
69015,py-8f54dec,5774.51
69016,py-37e44be,6311.34
69017,py-473072d,9624.72
69018,py-e46b6e9,6623.38
69019,py-d4451bb,9471.09
69020,py-5435356,7697.49
69021,py-7635378,7265.08
69022,py-5f2fd65,132.69
69023,py-61ed53c,8017.30
69024,py-34e42f1,4222.25
69025,py-a5835b9,9372.50
69026,py-669ace4,5660.23
69027,py-5fdffef,9324.90
69028,py-cfdb955,5241.62
69029,py-1eed340,4738.08
69030,py-d77d4c8,4820.65
69031,py-7e60310,6373.99
69032,py-e33476a,216.23
69033,py-af26cea,7359.10
69034,py-fd09fa4,931.75
69035,py-4e26791,5185.76
69036,py-380f2ac,7578.76
69037,py-4504877,2759.75
69038,py-e9050b1,8695.19
69039,py-d85fab3,6072.34
69040,py-9e1d552,837.86
69041,py-bbd451c,8087.48
69042,py-6cc781c,3220.88
69043,py-4bff1e6,6728.88
69044,py-dde010d,8159.23
69045,py-b0e1955,4225.14
69046,py-8f6a92c,8897.81
69047,py-956705c,4584.53
69048,py-7d0e12d,7008.90
69049,py-4c129b9,319.79
69050,py-f061b24,3919.69
69051,py-e2329f7,9669.75
69052,py-881303a,5631.28
69053,py-6da6479,7682.35
69054,py-f9c37e3,9984.74
69055,py-9ae4354,4876.69
69056,py-12c5bca,592.08
69057,py-49feb65,1424.79
69058,py-fd65221,2296.86
69059,py-9e500f4,8968.81
69060,py-3915553,3591.53
69061,py-d9c1f12,3420.87
69062,py-7cb8bef,3922.48
69063,py-6aa0ab5,8524.53
69064,py-0994c8d,8345.68
69065,py-20360ed,5245.86
69066,py-71a8ad2,917.00
69067,py-495c0f6,7533.89
69068,py-fc61d0a,8519.90
69069,py-35d0c0e,7816.65
69070,py-3dae7d0,6448.69
69071,py-98148a4,200.14
69072,py-5531087,3358.18
69073,py-00b5f80,9901.90
69074,py-95efe10,2794.01
69075,py-3b43ec4,7609.35
69076,py-95a2ca0,9850.81
69077,py-3b461e0,4045.76
69078,py-7be8575,3291.49
69079,py-05b52e6,3928.77
69080,py-cfa7fe8,9548.95
69081,py-13dce3e,5361.58
69082,py-fc11bd6,6976.12
69083,py-71a54e4,9150.22
69084,py-26d6812,5720.09
69085,py-66940e2,4162.24
69086,py-e74a9d0,220.93
69087,py-24cdaa4,4869.96
69088,py-e3ba318,2487.42
69089,py-f240b62,2956.69
69090,py-9f73478,5146.97
69091,py-3edc01d,8855.84
69092,py-36bb560,9312.73
69093,py-e199e29,7653.21
69094,py-35c05c3,3654.24
69095,py-2f15e19,267.76
69096,py-d7da1c6,8226.79
69097,py-a44b1fe,2960.95
69098,py-5e0e2e9,7627.69
69099,py-84640d6,3623.03
69100,py-d427827,5576.60
69101,py-83c12dc,7504.16
69102,py-325d637,1768.07
69103,py-5347801,5991.71
69104,py-7c041e8,9615.46
69105,py-b84cf88,2672.96
69106,py-35404f0,8011.04
69107,py-7f77938,9861.05
69108,py-a7c952f,6796.06
69109,py-5adda10,123.95
69110,py-fb97fe6,6263.46
69111,py-2e3e778,8306.57
69112,py-53ab50e,2532.44
69113,py-b72572e,2809.47
69114,py-dd17f82,8307.99
69115,py-70fcbaa,2788.11
69116,py-77f52c9,2960.26
69117,py-92595dc,9092.85
69118,py-868838b,998.89
69119,py-acb8c32,1907.94
69120,py-846b222,2496.27
69121,py-714f3f0,194.33
69122,py-7242f4d,7396.51
69123,py-3dd8d2d,1320.94
69124,py-446858a,5936.54
69125,py-c2108e7,7445.91
69126,py-dfd319c,2310.33
69127,py-4caf919,2505.91
69128,py-28c1929,8708.48
69129,py-dbbec1b,7116.44
69130,py-3f035bd,5777.53
69131,py-e3be240,4174.83
69132,py-a470e2a,4091.86
69133,py-7ec4895,2698.64
69134,py-bfb7030,6921.58
69135,py-a5e8659,6554.89
69136,py-c2cc7d8,859.12
69137,py-87f939f,8376.05
69138,py-c0bf48e,4867.06
69139,py-a0583e9,329.04
69140,py-4b5ba0f,3200.63
69141,py-d44516e,5677.52
69142,py-12bd85b,5779.93
69143,py-39c3ed2,816.83
69144,py-d8b6528,8570.78
69145,py-1fbf96a,4445.46
69146,py-0a521f4,800.23
69147,py-def8697,9510.21
69148,py-15760e7,7248.07
69149,py-e4e6584,3875.03
69150,py-8d06142,3185.67
69151,py-d89b927,2476.62
69152,py-35ea0e6,3508.28
69153,py-edaea92,8569.66
69154,py-3fdbfe8,327.51
69155,py-cdde3d4,3401.84
69156,py-a302e3f,1209.35
69157,py-092a425,7202.37
69158,py-54d4a74,5549.22
69159,py-7665427,843.03
69160,py-826c468,5870.92
69161,py-6e6d3a4,2364.89
69162,py-eb1f553,1625.93
69163,py-1f49335,4745.64
69164,py-72e43e2,9382.40
69165,py-a600418,6377.16
69166,py-67c8325,3306.51
69167,py-760b29f,3015.07
69168,py-13082c2,8284.57
69169,py-a9b08c6,1815.99
69170,py-7f0095f,4784.72
69171,py-80e5e3a,7749.09
69172,py-a0e5d3e,451.96
69173,py-0a27dc0,1033.28
69174,py-64aa746,2049.10
69175,py-0221998,3230.43
69176,py-bc3e14e,1986.74
69177,py-b0888a8,808.89
69178,py-bcd3e0c,5058.83
69179,py-e993409,3905.96
69180,py-168ed8f,7365.10
69181,py-2049366,9539.25
69182,py-d8cf1c2,2051.15
69183,py-2419827,6045.72
69184,py-f84273c,6649.54
69185,py-7b58891,151.87
69186,py-a157f57,5067.72
69187,py-a99f145,106.89
69188,py-dbddb8e,1269.70
69189,py-a8a5597,116.78
69190,py-5309fd5,7105.14
69191,py-c42d851,4594.10
69192,py-243cf57,5042.88
69193,py-c4ffe70,8660.98
69194,py-d8aa319,5528.11
69195,py-41abd53,6548.95
69196,py-8ebd808,8478.28
69197,py-2d6c1d8,7913.72
69198,py-e415c71,6486.51
69199,py-870f3f1,5987.05
69200,py-c32c385,7957.81
69201,py-1cc4429,2018.71
69202,py-abbe69e,1414.01
69203,py-c983f18,4596.34
69204,py-d11b5ad,7358.26
69205,py-1177c2f,8894.99
69206,py-f834b70,7639.84
69207,py-2e91ce5,8853.29
69208,py-597acff,4252.78
69209,py-60b9c7f,9543.62
69210,py-142c429,6175.87
69211,py-59d1180,3679.86
69212,py-6a1fa46,1282.36
69213,py-67b1f8c,6672.13
69214,py-056c9da,2690.33
69215,py-474890c,9738.56
69216,py-985b8cd,2793.21
69217,py-5852c09,1488.75
69218,py-5fa825d,1623.00
69219,py-76a969f,7063.33
69220,py-ac4d92c,7435.00
69221,py-e84147f,5102.55
69222,py-1e3404f,9520.44
69223,py-dbe9fd5,7764.38
69224,py-c894043,3624.36
69225,py-da8f8ed,4467.65
69226,py-7adb6a5,3784.52
69227,py-d35b240,6542.92
69228,py-dd69785,1850.96
69229,py-dc346f5,4094.47
69230,py-7fef78c,8434.70
69231,py-76dda52,7519.88
69232,py-daef3dd,3134.78
69233,py-3e15dd6,1985.04
69234,py-c4e7bc3,2722.09
69235,py-afa2575,4729.43
69236,py-9fb7d32,1066.20
69237,py-48a8673,3808.99
69238,py-f267fef,6796.63
69239,py-e5124d4,4109.70
69240,py-1296c16,6903.88
69241,py-acffa40,7010.74
69242,py-3df9223,5280.84
69243,py-890622b,6459.63
69244,py-c1415bb,8441.90
69245,py-fba54ab,319.78
69246,py-8dc6e36,7677.96
69247,py-3d381f9,2368.56
69248,py-5e27e8b,9692.86
69249,py-9b41d9d,7931.75
69250,py-6850201,3982.49
69251,py-f50621d,3919.94
69252,py-0d782b3,3523.89
69253,py-ca5e7e7,2527.99
69254,py-c07deb8,1300.21
69255,py-5be59bc,2411.84
69256,py-ce1b3e5,5926.68
69257,py-26fd140,7544.37
69258,py-66e8d4e,3227.67
69259,py-170c73c,2697.22
69260,py-a4af1db,6145.95
69261,py-5ea9714,1882.97
69262,py-7c31984,8442.76
69263,py-6cb3e79,4434.22
69264,py-04b5b24,5358.31
69265,py-5dced75,6860.40
69266,py-c6d994c,5481.98
69267,py-abb78b2,5606.96
69268,py-35c0162,9782.81
69269,py-d40e3b9,9880.80
69270,py-1f1acf1,6176.11
69271,py-5afc710,175.50
69272,py-7c717e0,8250.40
69273,py-9896bc2,1285.23
69274,py-4dff247,1095.48
69275,py-a4ec0fb,9878.89
69276,py-add08f9,6846.08
69277,py-63325aa,6174.38
69278,py-322cbca,7755.17
69279,py-c3a0882,7778.77
69280,py-e8021a1,2015.78
69281,py-7300f38,1901.36
69282,py-15ee80c,4867.52
69283,py-4674d8e,7668.05
69284,py-37222b4,9170.91
69285,py-70770ef,3361.19
69286,py-41b5a60,8387.46
69287,py-5b9ad0a,8720.92
69288,py-d93e9c4,1064.88
69289,py-294bdde,3811.73
69290,py-2265304,6763.58
69291,py-f03e84c,1450.94
69292,py-c8b9ef9,4139.38
69293,py-8038576,6833.37
69294,py-df000a9,7347.24
69295,py-74c08d9,864.70
69296,py-c6fe3f9,9052.45
69297,py-b2c2ea4,3854.34
69298,py-fec8334,8576.85
69299,py-ae9528f,1346.65
69300,py-dca44c9,5608.55
69301,py-e93d469,3558.26
69302,py-77bcf06,9150.63
69303,py-7000f8f,4827.73
69304,py-cb2e2ed,6143.45
69305,py-0bf96c6,9992.45
69306,py-2cfbb41,9997.83
69307,py-0f21847,9737.10
69308,py-e63a9cf,1432.18
69309,py-3947edf,158.35
69310,py-8f313ad,1482.85
69311,py-5604c82,2478.98
69312,py-8d0584d,1618.78
69313,py-804ebed,5147.77
69314,py-99f5702,7141.02
69315,py-5df556f,9657.26
69316,py-fdb0e99,7903.07
69317,py-a266f66,6458.93
69318,py-12ff03e,5503.66
69319,py-912a968,8986.65
69320,py-7a48a71,4579.65
69321,py-e230fbb,516.08
69322,py-5b83452,346.64
69323,py-3db01b4,8584.85
69324,py-2c65b7e,1677.94
69325,py-1c796ac,2535.51
69326,py-e4d8958,6446.04
69327,py-f7c8f68,2206.25
69328,py-49f8698,6260.67
69329,py-db64a33,5830.74
69330,py-84a6392,9839.02
69331,py-9b0f746,2560.52
69332,py-6b36981,2285.41
69333,py-3bb900d,8148.00
69334,py-34e2358,1516.69
69335,py-3a64415,5704.21
69336,py-47b1d7b,4576.87
69337,py-0e59383,8527.38
69338,py-13d0dbc,5357.03
69339,py-bde3a41,6332.85
69340,py-63607e6,1730.24
69341,py-830b6ac,6456.07
69342,py-7e45c34,163.74
69343,py-1385407,5176.99
69344,py-3c0b8ac,1129.62
69345,py-768dff7,1945.82
69346,py-749f945,1058.01
69347,py-d16e4d2,4854.19
69348,py-f885082,2272.90
69349,py-6077b58,8647.33
69350,py-417e4c7,6017.97
69351,py-c9ea152,4138.63
69352,py-440fd54,169.31
69353,py-3e52d10,9218.08
69354,py-38a8bcb,2806.88
69355,py-af0b3f7,7147.17
69356,py-0a88716,6772.87
69357,py-6872ac3,348.26
69358,py-80de47d,9377.25
69359,py-2927719,1081.25
69360,py-0a5a695,2363.54
69361,py-086384a,9185.28
69362,py-20a6de8,4391.60
69363,py-679e781,4144.29
69364,py-2a4a780,8064.43
69365,py-e9a3113,2249.24
69366,py-e2d0a5d,3028.78
69367,py-fffee5b,5192.98
69368,py-b6bf52c,1440.59
69369,py-8992a6b,574.87
69370,py-a408340,6326.25
69371,py-8fe08a8,7382.60
69372,py-8c499bd,4882.51
69373,py-82193c3,2723.09
69374,py-e5ccdb1,8067.53
69375,py-a40a36c,8791.23
69376,py-a8db053,2974.01
69377,py-94660ad,5328.31
69378,py-4d8988a,5458.09
69379,py-1e673de,622.27
69380,py-69de486,8645.27
69381,py-ee441af,4700.03
69382,py-eecf7d6,7575.03
69383,py-17e2ca3,4393.87
69384,py-92675c4,9728.96
69385,py-069da2c,1977.24
69386,py-af68483,8310.23
69387,py-22bd465,7302.30
69388,py-da8109d,2314.33
69389,py-1816159,3971.01
69390,py-725d4a8,8647.48
69391,py-01ef799,7203.34
69392,py-308acc1,3752.43
69393,py-ebbda61,4772.37
69394,py-1d7444a,1646.57
69395,py-8f96279,324.12
69396,py-31b0d75,4634.95
69397,py-58d5d6f,5027.42
69398,py-7de3fc5,7169.54
69399,py-64ab5e0,4208.28
69400,py-bbf734d,6498.09
69401,py-ab69e1c,2228.01
69402,py-4ed81cb,3644.61
69403,py-cc027da,257.63
69404,py-6557f18,5645.01
69405,py-d009e8b,3626.73
69406,py-bd4d00d,5566.48
69407,py-b6e8cb5,8132.71
69408,py-299ba41,9324.85
69409,py-da330e0,9572.17
69410,py-98f89e0,3187.54
69411,py-057191c,541.15
69412,py-65d9c8a,8619.28
69413,py-684f54b,2529.08
69414,py-e099dc9,3360.37
69415,py-9a2a9c3,9304.90
69416,py-1e8f04c,9218.54
69417,py-b6bd267,7515.53
69418,py-ea95e96,5672.99
69419,py-6c9f0ef,5188.78
69420,py-4ab273b,7113.96
69421,py-e1bd3c7,7507.88
69422,py-a6946b3,4952.81
69423,py-cba79aa,1824.33
69424,py-0fc395b,3020.10
69425,py-2e349f1,4012.08
69426,py-9d9bd7c,4682.94
69427,py-887cfa9,1529.37
69428,py-207e0fa,2453.73
69429,py-3890f5b,663.08
69430,py-97827bd,3607.66
69431,py-32ff90d,4920.15
69432,py-3111c60,8064.45
69433,py-fd66bfc,3271.28
69434,py-ce19753,1765.22
69435,py-7bd9c16,1981.24
69436,py-ac61d73,3523.86
69437,py-320bc77,2710.00
69438,py-6d900f9,2169.20
69439,py-d7689f4,3124.64
69440,py-c55b872,1104.95
69441,py-c5a1c2c,1958.44
69442,py-06bd508,9671.85
69443,py-903cdef,2411.02
69444,py-013543b,8864.40
69445,py-569af7c,8820.40
69446,py-0646cf9,4931.76
69447,py-84d23b5,2096.75
69448,py-b14f9ec,4097.40
69449,py-d4bffd5,1296.36
69450,py-076e1bf,1735.44
69451,py-6a79d4c,8821.52
69452,py-646709d,3915.61
69453,py-5d31f9d,309.04
69454,py-3ce3e3a,6281.08
69455,py-91314a5,9982.99
69456,py-040f417,3948.39
69457,py-642d50e,4042.96
69458,py-7877ede,8812.94
69459,py-0155aff,7889.34
69460,py-e1a5056,6840.37
69461,py-e1d89b4,6825.20
69462,py-084d356,3780.98
69463,py-f288c59,2403.12
69464,py-c571736,7069.08
69465,py-8c6dcc4,1126.09
69466,py-6e55e21,7810.53
69467,py-51ecc08,8681.45
69468,py-81404ff,1458.53
69469,py-404bfde,6769.40
69470,py-1e1aa5e,4260.22
69471,py-ce0bfea,8922.51
69472,py-74145de,657.96
69473,py-d1d3916,8398.25
69474,py-8880ca0,8894.00
69475,py-c017d94,3728.62
69476,py-f7911bd,7117.15
69477,py-ed4ed48,612.91
69478,py-b1105d1,6699.75
69479,py-8c0afb6,4292.14
69480,py-c61e3e0,8916.13
69481,py-8cff407,8047.63
69482,py-ae22c9a,5190.47
69483,py-6a07930,9149.87
69484,py-e8981c1,6023.61
69485,py-6498b9b,259.19
69486,py-b9f4929,2714.10
69487,py-12871db,8694.19
69488,py-54b0855,9269.91
69489,py-1b23294,4895.68
69490,py-f43f4d7,5562.37
69491,py-4f47235,2849.41
69492,py-620e64a,5684.11
69493,py-a72338b,8485.47
69494,py-07bd8bf,4832.76
69495,py-f96c892,547.22
69496,py-0135456,5694.30
69497,py-0132cbf,1589.76
69498,py-acc4d82,8939.35
69499,py-eafe3b3,3070.46
69500,py-d79b4a7,6598.91
69501,py-45b3c0f,6072.73
69502,py-fd8668f,6477.20
69503,py-84df0be,2387.29
69504,py-4906861,5618.64
69505,py-1303f70,8426.10
69506,py-c823ebe,6286.16
69507,py-0da800c,1925.87
69508,py-1f68fe2,3908.65
69509,py-d51a077,2781.69
69510,py-f318522,1220.73
69511,py-5f43a35,9858.22
69512,py-ce58d8b,8789.16
69513,py-08fe0ee,4812.37
69514,py-2cd580f,350.96
69515,py-4cacb44,7829.98
69516,py-ba29fcf,5466.75
69517,py-a5d993d,6781.06
69518,py-0d9b074,118.85
69519,py-4b04c03,1086.65
69520,py-d060751,9772.77
69521,py-4c3451b,3238.13
69522,py-1d483e4,9846.95
69523,py-ab57261,4535.57
69524,py-93e27b2,2753.55
69525,py-1f93278,8132.31
69526,py-42b3ac2,3252.75
69527,py-e7a7b19,8512.45
69528,py-1840625,4845.16
69529,py-45dc03f,8286.86
69530,py-d38aa22,6285.71
69531,py-b5d3522,8469.61
69532,py-ef6dff9,542.53
69533,py-bfad36f,288.33
69534,py-d0423af,716.88
69535,py-a93847d,8858.88
69536,py-e26d68e,7791.54
69537,py-12c5fc6,4182.32
69538,py-1112c53,6126.05
69539,py-9fde96d,4968.00
69540,py-5b0ead1,6986.63
69541,py-4192ae6,7594.58
69542,py-860d3c1,7986.92
69543,py-c4f1a90,8518.05
69544,py-7f2fe50,1622.81
69545,py-f8d2dfa,5694.32
69546,py-964c9fd,5225.10
69547,py-c0b3a14,3757.23
69548,py-adbca39,7141.16
69549,py-8a9c3b2,7596.46
69550,py-517281d,9932.07
69551,py-1cf39d3,8486.75
69552,py-f943ce1,3889.38
69553,py-27a9edc,4242.18
69554,py-dbd1fcf,4596.22
69555,py-00fa906,7620.72
69556,py-6a4c174,7497.36
69557,py-509d3c6,6594.85
69558,py-f00bd8d,7182.78
69559,py-678cfa7,922.85
69560,py-3d90679,9810.22
69561,py-2566543,3973.79
69562,py-a25fe25,8098.68
69563,py-cc06959,1227.29
69564,py-e9738a4,7193.94
69565,py-edc3c2e,4316.31
69566,py-e98da6c,4313.24
69567,py-0adbfc1,6621.60
69568,py-e5cb673,6924.60
69569,py-e4d4253,7768.80
69570,py-42c8a3b,8774.32
69571,py-b3f2784,597.09
69572,py-d5dc361,8803.14
69573,py-36b84e5,8510.05
69574,py-0bdda95,1135.50
69575,py-2fe0b49,6688.46
69576,py-ca0bfe6,712.09
69577,py-1cfb22c,3657.08
69578,py-10adac3,1553.36
69579,py-eb61581,1652.20
69580,py-462347d,6200.53
69581,py-382defe,2980.42
69582,py-74cac03,4450.24
69583,py-6d5d6a9,5373.93
69584,py-2cd713b,3631.97
69585,py-629091c,6002.31
69586,py-7cf070c,2291.53
69587,py-c960f4d,4329.71
69588,py-3df957b,2452.40
69589,py-04e13a2,7929.60
69590,py-e3ec1ca,7916.01
69591,py-043eea6,6278.77
69592,py-c569942,8388.61
69593,py-97af7b4,5118.05
69594,py-54a7d59,6928.21
69595,py-620b1ef,8539.08
69596,py-7bf2444,269.53
69597,py-bd4a583,1823.73
69598,py-ed8faae,8120.08
69599,py-ec6069e,4297.22
69600,py-412f80f,5161.95
69601,py-ba88e2a,5332.85
69602,py-dad1d92,6780.24
69603,py-9225f94,8935.43
69604,py-cb10017,738.48
69605,py-51a51d5,2797.57
69606,py-cbd62eb,8816.83
69607,py-8bb3fb5,2851.77
69608,py-d9cd891,5672.31
69609,py-1ef7439,7033.04
69610,py-f7664be,1355.91
69611,py-d03ff29,2135.24
69612,py-bf72997,4700.57
69613,py-ba56a1f,4297.33
69614,py-d07cc41,4024.88
69615,py-61184ce,9975.70
69616,py-61038c9,9779.20
69617,py-d8994f9,3476.83
69618,py-02fce00,4747.01
69619,py-2e45ae1,3349.98
69620,py-8a05597,8582.40
69621,py-4f8cbe5,7461.13
69622,py-f265a48,7510.19
69623,py-de16692,7146.21
69624,py-cad43ae,5578.12
69625,py-fd296f7,6383.65
69626,py-cd3fff7,6006.68
69627,py-7e3a8d7,8521.48
69628,py-73574de,364.95
69629,py-64d4601,405.40
69630,py-e98f4cb,1603.00
69631,py-aff495b,4841.01
69632,py-e5bb0dd,6985.45
69633,py-b8f150b,5679.58
69634,py-7f9ae96,6925.16
69635,py-b5b7c43,4076.58
69636,py-489d771,7658.67
69637,py-f26d58c,1251.14
69638,py-b2b15eb,9309.37
69639,py-d13ba76,4235.89
69640,py-e8c5169,2111.64
69641,py-33807fb,3767.73
69642,py-36e5d5e,3034.05
69643,py-4caf6c6,8855.07
69644,py-2a1f864,2101.71
69645,py-4c83001,4343.60
69646,py-d9539d0,3571.73
69647,py-4c42e3d,5680.66
69648,py-1919b56,5611.90
69649,py-60e944a,494.15
69650,py-dfd52e9,647.40
69651,py-be8db4a,5674.47
69652,py-76ce18c,4873.52
69653,py-2985082,1406.47
69654,py-35e7d0a,8547.19
69655,py-0170989,960.28
69656,py-0741422,2900.29
69657,py-4b9f8b8,1703.08
69658,py-9a3c34d,2765.40
69659,py-3250266,420.39
69660,py-39af315,3814.78
69661,py-96eea2f,2312.56
69662,py-4493a2f,914.49
69663,py-cec0883,9736.32
69664,py-25bc731,9457.70
69665,py-4b31d0c,3807.03
69666,py-92bd022,261.47
69667,py-fd280d5,5509.14
69668,py-f900c21,3089.18
69669,py-0c82981,9187.78
69670,py-220f1a0,9914.28
69671,py-9a0555b,8948.13
69672,py-3883a6a,9156.24
69673,py-887944d,6016.83
69674,py-1d065bb,8452.88
69675,py-067941a,5907.19
69676,py-50b581c,9596.58
69677,py-21e81ce,6898.83
69678,py-162a258,3933.15
69679,py-5b122f7,4207.21
69680,py-88caa14,8028.07
69681,py-80cd163,1929.30
69682,py-f7303cb,5623.77
69683,py-ddcc9a2,4257.27
69684,py-277c3d0,2291.33
69685,py-ebd7461,2455.98
69686,py-0a4b6ba,7512.56
69687,py-8e217f9,2482.98
69688,py-5dbeb59,4827.06
69689,py-b36cba0,4733.38
69690,py-04bbb5d,6211.14
69691,py-7a610d7,6926.51
69692,py-36841e5,4505.69
69693,py-131aec1,5876.02
69694,py-a884b53,9439.99
69695,py-7168e8c,8278.72
69696,py-1c3aef1,2073.35
69697,py-486b548,1424.71
69698,py-be8c511,2606.72
69699,py-b560f6b,3172.73
69700,py-30eedf6,6332.24
69701,py-13e8ea9,3636.86
69702,py-1b9495f,4735.93
69703,py-2f2e999,7462.29
69704,py-ba8db82,1082.31
69705,py-7ce9d67,9004.25
69706,py-8e8b340,2182.70
69707,py-2198868,1853.47
69708,py-bde2abe,7016.85
69709,py-cbb5eb3,5255.22
69710,py-3cdbcc1,592.05
69711,py-163d0de,4757.67
69712,py-f9727a2,6771.08
69713,py-3f03cc8,4866.73
69714,py-18a2781,7202.58
69715,py-f8366ed,4610.35
69716,py-e7fb77f,5824.60
69717,py-a4994fd,1653.12
69718,py-dff7948,8497.45
69719,py-d65005f,4883.06
69720,py-86185bd,7221.20
69721,py-ce77153,429.78
69722,py-a40fa4b,3181.00
69723,py-d474537,8829.61
69724,py-bdc3472,8198.76
69725,py-900964e,8233.25
69726,py-1f0b78f,4999.90
